"门店名称","门店编号","开业时间","销售总额"
九江中航城店,"80058041",2024-03-16 00:00:00.000,31816.87
武汉海林广场店,"80081147",2023-12-19 00:00:00.000,31816.23
郑州国泰店,"80034302",2017-01-01 00:00:00.000,31806.85
西安东等幸福新城店,"80032183",2021-04-16 00:00:00.000,31804.33
徐州棠张店,"80046523",2021-04-26 00:00:00.000,31780.88
乐山犍为学府街店,"80080415",2020-06-16 00:00:00.000,31768.37
西安御井路店,"80032103",2018-10-28 00:00:00.000,31765.56
琼海市德海路店,"80070579",2021-11-11 00:00:00.000,31764.79
襄阳国色天襄店,"80070835",2022-06-01 00:00:00.000,31738.65
自贡仁和半岛店,"80080223",2023-05-19 00:00:00.000,31702.7
杭州红五月店,"80024692",2021-08-01 00:00:00.000,31672.09
深圳福田梅华路店,"80050048",2017-01-01 00:00:00.000,31616.55
岳阳雅典新城店,"80064610",2022-07-23 00:00:00.000,31613.12
无锡学前店,"80048035",2017-12-27 00:00:00.000,31612.03
南通骑岸店,"80044365",2024-01-31 00:00:00.000,31604.99
重庆新世纪店,"80016180",2017-01-01 00:00:00.000,31597.29
湖州吴兴龙王山路店,"80069427",2024-08-02 00:00:00.000,31585.33
杭州明珠街店,"80024686",2021-05-26 00:00:00.000,31581.58
淮南金水城店,"80049053",2023-08-16 00:00:00.000,31550.91
聊城振华店,"80072806",2019-01-14 00:00:00.000,31546.93
常州钟楼吾悦广场店,"80081209",2024-04-14 00:00:00.000,31525.52
淄博绿城百合店,"80051072",2022-08-08 00:00:00.000,31490.33
淄博世纪南店,"80051025",2017-01-01 00:00:00.000,31476.96
十堰郧西老北街店,"80070324",2023-09-11 00:00:00.000,31469.49
郑州朝凤店,"80034160",2017-01-01 00:00:00.000,31427.39
石家庄朝阳路店,"80062023",2019-07-28 00:00:00.000,31381.07
萍乡大有店,"80059615",2024-06-08 00:00:00.000,31380.04
郑州郑飞小区店,"80034023",2022-08-11 00:00:00.000,31370.72
厦门槟榔店,"80066017",2021-08-29 00:00:00.000,31369.46
淄博公安街店,"80076068",2021-12-27 00:00:00.000,31359.88
上海云凯店,"80010545",2017-11-12 00:00:00.000,31349.46
黄冈英山时代广场二店,"80072540",2024-04-30 00:00:00.000,31340.53
石狮湖滨菜场店,"80066803",2021-05-20 00:00:00.000,31334.24
宁波北九龙湖店,"80068636",2023-09-02 00:00:00.000,31290.13
济南牡丹名都店,"80022248",2022-06-08 00:00:00.000,31252.04
金华南国名城店,"80068239",2024-04-26 00:00:00.000,31221.88
广州黄埔保利爱特城颂贤街店,"80028112",2023-12-14 00:00:00.000,31201.23
南充镇江东路店,"80075033",2023-03-15 00:00:00.000,31172.71
成都青云台店,"80014273",2020-09-01 00:00:00.000,31137.18
宁国绿宝嘉园店,"80056830",2023-11-03 00:00:00.000,31128.17
重庆湖霞街店,"80016266",2020-06-17 00:00:00.000,31108.27
上海徐汇日月光中心店,"80081150",2023-12-29 00:00:00.000,31093.44
北京通州西马庄店,"80037301",2018-06-16 00:00:00.000,31078.24
无锡安镇店,"80048058",2017-12-27 00:00:00.000,31071.67
南充仪陇新政店,"80075028",2022-12-26 00:00:00.000,31049.24
无锡润发购物中心店,"80081244",2024-06-11 00:00:00.000,31044.83
重庆土主店,"80016224",2019-05-12 00:00:00.000,31016.78
郑州和昌澜景店,"80034551",2024-06-01 00:00:00.000,30993.77
天津北洋井店,"80036253",2023-11-02 00:00:00.000,30992.57
宜春丰城府佑店,"80058428",2023-03-26 00:00:00.000,30990.32
滁州国樾店,"80055063",2024-06-21 00:00:00.000,30977.77
天津王庆坨店,"80036250",2024-05-23 00:00:00.000,30977.58
长沙新建路店,"80040031",2017-01-01 00:00:00.000,30948.05
信阳五星社区店,"80060832",2024-03-10 00:00:00.000,30916.24
内江世纪城店,"80075859",2023-07-07 00:00:00.000,30892.1
合肥观澜华庭店,"80020506",2021-05-15 00:00:00.000,30891.06
长春新星宇之州店,"80073321",2022-11-04 00:00:00.000,30858.94
九江正大菜场店,"80058037",2022-09-08 00:00:00.000,30852.27
宿迁泗阳康庭名苑店,"80054227",2021-01-28 00:00:00.000,30845.97
合肥淝南家园店,"80020538",2022-03-18 00:00:00.000,30828.55
张家港东莱店,"80048226",2022-11-23 00:00:00.000,30822.19
无锡蓉湖店,"80048021",2017-12-27 00:00:00.000,30804
济南北全福店,"80022194",2020-01-01 00:00:00.000,30767.06
临沂大剧院店,"80073232",2024-06-28 00:00:00.000,30763.54
北京磁器口店,"80037590",2023-03-28 00:00:00.000,30737.42
天津曙光路店,"80036145",2020-05-08 00:00:00.000,30726.49
广州东城市场店,"80028099",2022-12-16 00:00:00.000,30720.8
厦门官浔店,"80066022",2022-09-08 00:00:00.000,30704.29
南宁澳华店,"80064303",2021-08-05 00:00:00.000,30696.74
中山南下新市场店,"80028104",2023-04-26 00:00:00.000,30696.02
北京郁花园店,"80037615",2024-05-12 00:00:00.000,30646.55
宁波北青林湾店,"80068629",2022-11-19 00:00:00.000,30641.59
盐城城东购物公园店,"80059838",2021-08-13 00:00:00.000,30608.4
开封鼎力店,"80060053",2024-08-13 00:00:00.000,30581.75
成都傲城店,"80014909",2021-12-08 00:00:00.000,30560.6
东莞松山湖万象汇店,"80081276",2024-08-09 00:00:00.000,30552.28
西安崇智路店,"80032146",2020-01-05 00:00:00.000,30550.89
潍坊凤中店,"80051152",2023-08-08 00:00:00.000,30535.72
张家港南丰店,"80048221",2022-05-27 00:00:00.000,30522.31
长沙湘水熙园店,"80040097",2022-06-30 00:00:00.000,30512.47
东莞泰和商业街店,"80050328",2023-06-30 00:00:00.000,30503.77
石家庄明珠花苑店,"80062008",2018-06-23 00:00:00.000,30492.03
西安群贤路店,"80032232",2023-09-05 00:00:00.000,30468.89
郑州祥盛街店,"80034179",2023-08-06 00:00:00.000,30446.97
天津石油新村店,"80036241",2023-08-24 00:00:00.000,30441.17
无锡东湖塘店,"80048326",2024-04-20 00:00:00.000,30420.09
泰安傲来峰路店,"80073603",2018-07-22 00:00:00.000,30399.38
上海安驰店,"80010629",2018-08-27 00:00:00.000,30398.59
连云港亨通家园店,"80056128",2023-12-09 00:00:00.000,30391.6
天津光明路店,"80036162",2021-04-30 00:00:00.000,30381.73
石家庄林荫店,"80062025",2019-11-07 00:00:00.000,30369.8
上海兰溪路店,"80011034",2023-11-26 00:00:00.000,30345.07
盐城秀夫路店,"80044802",2018-05-11 00:00:00.000,30326.61
马鞍山塘岔店,"80042063",2021-12-17 00:00:00.000,30322.99
郑州丹枫路店,"80034021",2020-06-05 00:00:00.000,30282.39
烟台万科店,"80072030",2020-06-12 00:00:00.000,30280.77
成都爱尚里店,"80014397",2024-04-20 00:00:00.000,30271.73
常州朝阳一村店,"80048173",2023-12-07 00:00:00.000,30256.68
信阳清华店,"80060806",2022-05-27 00:00:00.000,30233.37
宜宾临港国际店,"80080810",2023-05-25 00:00:00.000,30207.81
内江成渝中路店,"80075861",2023-09-01 00:00:00.000,30206.78
宁波北周巷店,"80068625",2022-01-12 00:00:00.000,30194.35
昆明河畔俊园店,"80028523",2021-10-20 00:00:00.000,30117.63
郑州经南四路店,"80034222",2023-08-19 00:00:00.000,30101.65
信阳飨堂店,"80060836",2024-06-28 00:00:00.000,30079.46
黄冈武穴中百店,"80072539",2024-03-23 00:00:00.000,30065.04
荆州白云桥市场店,"80070917",2024-07-31 00:00:00.000,30056.31
金华古城西路店,"80068252",2022-01-07 00:00:00.000,30048.09
抚州玉茗路店,"80058204",2018-06-04 00:00:00.000,30016.9
宿州云集店,"80055206",2019-04-19 00:00:00.000,29985.56
天津商贸街店,"80036194",2022-01-22 00:00:00.000,29975.41
福州大润发店,"80074247",2024-05-31 00:00:00.000,29934.08
南阳淅川人民路店,"80060722",2024-07-19 00:00:00.000,29920.61
天津三马路店,"80036026",2017-01-01 00:00:00.000,29878.58
天津爱贤道店,"80036170",2021-07-20 00:00:00.000,29870.95
江阴青阳店,"80056661",2022-01-01 00:00:00.000,29809.02
北京小红门店,"80037623",2023-11-13 00:00:00.000,29802.2
三亚龙海二路店,"80070650",2024-06-30 00:00:00.000,29736.42
九江庐山新农贸市场店,"80058012",2019-05-28 00:00:00.000,29723.48
天津广厦西里店,"80036178",2021-08-14 00:00:00.000,29715.55
深圳康桥店,"80050104",2020-07-21 00:00:00.000,29678.71
石家庄东岗怡园店,"80062026",2020-04-24 00:00:00.000,29669
福州卫前街店,"80074224",2021-08-13 00:00:00.000,29654.55
扬州广陵蓝海现代城店,"80045215",2024-06-05 00:00:00.000,29630.41
安庆太湖建设路店,"80054610",2019-05-10 00:00:00.000,29611.87
随州市清河路转盘店,"80071306",2022-04-07 00:00:00.000,29608.7
西安翡翠国际店,"80032188",2021-07-06 00:00:00.000,29578.22
天津金合园店,"80036236",2023-04-22 00:00:00.000,29547.79
忠县大桥市场店,"80016430",2024-04-24 00:00:00.000,29527.03
太原玉河店,"80076082",2024-06-28 00:00:00.000,29504.19
莱州文昌北路店,"80073081",2023-03-30 00:00:00.000,29467.54
西昌乐荟城店,"80039701",2022-08-04 00:00:00.000,29436.55
济南昆仑御店,"80022305",2023-10-31 00:00:00.000,29433.9
嘉兴桐乡汇宇都市店,"80069042",2023-12-22 00:00:00.000,29421.13
盐城解放店,"80010327",2017-01-01 00:00:00.000,29412.26
杭州建国北路店,"80024786",2023-05-25 00:00:00.000,29395.4
武汉幸福人家店,"80018440",2023-10-18 00:00:00.000,29393.28
华润二十四城店,"80056516",2022-10-14 00:00:00.000,29301.29
南昌蒋巷店,"80052172",2023-07-28 00:00:00.000,29298.71
滁州观澜悦府店,"80055057",2024-04-26 00:00:00.000,29281.96
上海威宁店,"80010626",2018-08-17 00:00:00.000,29271.37
南宁学府店,"80064318",2022-04-29 00:00:00.000,29270.71
杭州闲富北路店,"80024628",2020-04-30 00:00:00.000,29263.36
宿州泗县老菜场店,"80055253",2024-06-28 00:00:00.000,29260.17
日照大润发店,"80073905",2022-06-03 00:00:00.000,29245.97
苍南北兴街店,"80069227",2022-12-09 00:00:00.000,29221.05
西安大明宫店,"80032246",2024-03-25 00:00:00.000,29208.85
滨州渤海八路店,"80073018",2023-07-08 00:00:00.000,29177.92
宁波北西湾路店,"80068605",2018-10-18 00:00:00.000,29169.3
北京玉桥东路店,"80037653",2024-05-14 00:00:00.000,29127.88
石家庄赵陵铺路店,"80062018",2018-10-29 00:00:00.000,29119.14
杭州祥宏路店,"80024771",2023-03-11 00:00:00.000,29102.99
西安滦镇店,"80032243",2024-03-12 00:00:00.000,29084.67
绍兴万都商业中心店,"80068418",2020-09-26 00:00:00.000,29070.71
萍乡金陵店,"80059609",2021-05-28 00:00:00.000,29041.85
盐城安丰店,"80044872",2022-04-28 00:00:00.000,29030.45
上海原平店,"80010822",2021-03-23 00:00:00.000,29029.09
武汉凯德西城店,"80081106",2023-10-25 00:00:00.000,29020.77
滁州十字街店,"80055032",2022-04-20 00:00:00.000,29012.58
徐州天山绿洲店,"80046548",2022-02-14 00:00:00.000,28976.82
武汉珞桂街店,"80018395",2023-02-07 00:00:00.000,28976.18
重庆伴山名都店,"80016394",2023-06-25 00:00:00.000,28962.78
青岛城市花园店,"80031082",2023-04-19 00:00:00.000,28953.28
长春建民市场店,"80073340",2023-06-01 00:00:00.000,28952.27
杭州景华苑店,"80024735",2022-05-08 00:00:00.000,28879.6
西安大白杨店,"80032221",2023-06-15 00:00:00.000,28873.17
郑州康复街店,"80034220",2020-07-02 00:00:00.000,28872.86
宿迁恒大华府店,"80054243",2022-08-29 00:00:00.000,28866.06
马鞍山采秣店,"80042601",2024-07-20 00:00:00.000,28866.05
重庆大公馆店,"80016137",2017-01-01 00:00:00.000,28849.26
郑州晨旭路店,"80034117",2023-06-02 00:00:00.000,28818.77
厦门梧村店,"80066015",2021-08-29 00:00:00.000,28811.66
广州金色梦想店,"80028081",2018-11-23 00:00:00.000,28796.57
保定雄安容西店,"80063006",2023-05-26 00:00:00.000,28731.36
杭州宋都阳光店,"80024767",2023-02-25 00:00:00.000,28714.33
郑州十里铺店,"80034056",2017-01-01 00:00:00.000,28692.03
北京东三旗店,"80037496",2020-12-06 00:00:00.000,28649.27
北京双桥东路店,"80037523",2021-09-11 00:00:00.000,28636.6
霍山凤凰城店,"80020353",2024-05-21 00:00:00.000,28632.74
杭州文二西路店,"80024814",2024-06-09 00:00:00.000,28601.29
萍乡东门店,"80059608",2021-05-22 00:00:00.000,28582.25
滁州吾悦广场店,"80055055",2024-04-26 00:00:00.000,28519.49
天津民和巷店,"80036156",2020-11-05 00:00:00.000,28504.21
日照新营店,"80073902",2021-08-14 00:00:00.000,28480.85
十堰十里桃源店,"80070320",2023-05-12 00:00:00.000,28471.51
天津新明路店,"80036147",2020-06-18 00:00:00.000,28467.26
盐城学府路店,"80044877",2022-07-15 00:00:00.000,28446.88
泉州石狮凤凰城店,"80066317",2024-07-19 00:00:00.000,28438.58
沈阳苏家屯店,"80064439",2022-10-28 00:00:00.000,28434.09
南宁秀安店,"80064311",2021-10-10 00:00:00.000,28428.21
保定涞水府前街店,"80063014",2024-06-21 00:00:00.000,28422.57
邯郸凤凰城店,"80062407",2023-10-20 00:00:00.000,28415.25
绥化海伦店,"80055904",2024-07-26 00:00:00.000,28411.18
南宁平湖店,"80064322",2022-06-25 00:00:00.000,28352.76
保定雄安容东双文北街店,"80063013",2024-05-17 00:00:00.000,28342.47
沈阳艳粉店,"80064412",2022-04-16 00:00:00.000,28306.35
郑州建西店,"80034051",2017-01-01 00:00:00.000,28287.81
成都府青店,"80014307",2021-06-26 00:00:00.000,28283.17
滁州上东城店,"80055052",2024-03-22 00:00:00.000,28254.1
滁州花芊墅店,"80055047",2023-09-12 00:00:00.000,28241.91
北京洋桥店,"80037434",2019-07-28 00:00:00.000,28240.57
石家庄亲亲小镇店,"80062038",2021-04-11 00:00:00.000,28217.32
上海青浦宝龙广场店,"80081215",2024-04-11 00:00:00.000,28208.3
太原前北屯店,"80076003",2019-04-11 00:00:00.000,28183.12
黄山岩寺店,"80056306",2021-09-17 00:00:00.000,28135.89
南昌翠林店,"80052118",2021-04-28 00:00:00.000,28135.27
天津花郡家园店,"80036073",2017-01-01 00:00:00.000,28127.09
扬州邗江百福苑店,"80045311",2022-05-01 00:00:00.000,28106.26
遂宁天宫北路店,"80074707",2023-12-26 00:00:00.000,28085.82
阜阳淮河路店,"80054028",2023-07-01 00:00:00.000,28082.98
深圳南山中兴人才公寓店,"80050138",2021-10-31 00:00:00.000,28062.62
天津百顺店,"80036157",2021-04-16 00:00:00.000,28045.68
泉州晋江清濛店,"80066313",2024-06-15 00:00:00.000,28044.83
商丘汇景江南店,"80060416",2020-05-25 00:00:00.000,28030.73
南京栖霞海赋尚城店,"80012510",2022-08-16 00:00:00.000,28022.61
太原新建路店,"80076022",2019-11-21 00:00:00.000,28014.05
太原大东关店,"80076080",2024-05-15 00:00:00.000,28002.33
九江联盛九龙广场店,"80081046",2023-10-11 00:00:00.000,27990.89
吉安香榭丽都店,"80058807",2019-06-19 00:00:00.000,27978.43
徐州梵顿公馆店,"80046117",2023-08-11 00:00:00.000,27956.54
滁州龙景苑店,"80055045",2023-08-18 00:00:00.000,27935.28
南安官桥店,"80066308",2022-10-21 00:00:00.000,27907.77
南平建瓯管葡店,"80067406",2023-05-15 00:00:00.000,27905.84
石河子市万达广场店,"80037832",2024-03-15 00:00:00.000,27904.78
滁州伟业菜场店,"80055011",2019-06-25 00:00:00.000,27895.12
荆州梅台巷店,"80070915",2024-06-22 00:00:00.000,27888.97
广德凤井店,"80056815",2021-03-20 00:00:00.000,27875.91
安庆望江店,"80054612",2019-07-28 00:00:00.000,27831.27
合肥北城华府店,"80020254",2020-03-16 00:00:00.000,27822.88
海口二东路店,"80070505",2021-11-12 00:00:00.000,27822.8
宁波北新兴岚湾店,"80068635",2023-09-14 00:00:00.000,27811.08
潍坊圣水路店,"80051127",2019-04-17 00:00:00.000,27727.1
成都共和路店,"80014914",2024-07-26 00:00:00.000,27716.93
盐城世纪城农贸市场店,"80044907",2024-08-03 00:00:00.000,27713.32
清远碧桂园店,"80039601",2022-07-29 00:00:00.000,27713.21
泉州浮桥店,"80066311",2024-05-10 00:00:00.000,27695.24
天津建新市场店,"80036039",2017-01-01 00:00:00.000,27681.15
宜宾龙顺家园店,"80080807",2020-10-29 00:00:00.000,27628.58
盐城港湾明珠店,"80044904",2024-06-28 00:00:00.000,27608.64
天津二马路店,"80036219",2022-06-24 00:00:00.000,27603.18
临沂新港龙庭店,"80073218",2020-11-20 00:00:00.000,27595.63
郑州九如店,"80034167",2017-01-01 00:00:00.000,27582.77
合肥安居苑店,"80020584",2024-08-23 00:00:00.000,27549.9
天津警察公寓店,"80036191",2022-01-12 00:00:00.000,27520.43
盐城弶港镇店,"80044890",2023-08-28 00:00:00.000,27460.63
南昌金沙市场店,"80052186",2024-06-01 00:00:00.000,27432.41
江阴利港店,"80056658",2021-09-15 00:00:00.000,27397.36
沈阳临波路店,"80064437",2022-10-21 00:00:00.000,27397.22
南平浦城爱民市场店,"80067423",2021-07-27 00:00:00.000,27395.05
咸宁陆水湖菜场店,"80070024",2024-04-25 00:00:00.000,27361.88
石家庄农科菜场店,"80062019",2019-04-19 00:00:00.000,27350.78
南通平东店,"80044143",2017-07-24 00:00:00.000,27300.94
徐州智慧城店,"80046128",2024-08-24 00:00:00.000,27293.47
徐州复兴北路店,"80046107",2021-10-18 00:00:00.000,27275.78
东营津元广场店,"80073036",2023-03-22 00:00:00.000,27255.17
泰州靖江大润发店,"80044265",2021-06-23 00:00:00.000,27236.68
厦门万科城店,"80066020",2021-12-31 00:00:00.000,27208.21
库尔勒青年路店,"80077042",2023-05-05 00:00:00.000,27193.97
六安毛坦厂店,"80020347",2023-05-09 00:00:00.000,27192.63
北京大兴枣园店,"80037606",2023-06-28 00:00:00.000,27191.44
深圳宝安中洲华府店,"80050178",2023-12-28 00:00:00.000,27164.48
宁波北慈溪上林中学店,"80068637",2023-10-08 00:00:00.000,27143.96
宿迁沭阳修远中学店,"80054232",2021-03-31 00:00:00.000,27139.21
佛山金域中央店,"80028308",2018-06-13 00:00:00.000,27127.68
烟台星海店,"80072022",2019-10-26 00:00:00.000,27094.35
南充西充汉街店,"80075038",2023-12-20 00:00:00.000,27082.37
邯郸新世纪中心店,"80081122",2023-11-10 00:00:00.000,27066.09
长沙时代先锋店,"80040115",2023-04-28 00:00:00.000,27054.35
黄冈蕲春东长街店,"80072519",2021-10-12 00:00:00.000,27040.66
滁州阳光都市店,"80055058",2024-04-26 00:00:00.000,27010.18
内江天和新城店,"80075842",2023-02-17 00:00:00.000,27006.19
郑州漳河路店,"80034542",2023-10-12 00:00:00.000,26990.25
成都晋阳店,"80014017",2017-01-01 00:00:00.000,26990.21
泰州上海大花园店,"80044263",2021-06-02 00:00:00.000,26988.7
鄂州泽林农贸市场店,"80071402",2021-03-27 00:00:00.000,26971.85
南部状元桥店,"80075025",2022-11-10 00:00:00.000,26961.16
广州增城中铁国际花园金成路店,"80028115",2023-12-14 00:00:00.000,26953.87
武汉博学仕府店,"80018432",2023-08-08 00:00:00.000,26947.27
银川新一中店,"80077026",2022-08-31 00:00:00.000,26946.78
合肥城西菜场店,"80020160",2023-08-16 00:00:00.000,26943.68
十堰汉城世家店,"80070318",2022-09-23 00:00:00.000,26941.48
泉州石狮金辉城店,"80066319",2024-07-19 00:00:00.000,26936.35
深圳龙岗龙园大观店,"80050180",2023-12-20 00:00:00.000,26915.56
南通新坝店,"80044347",2023-05-16 00:00:00.000,26912.87
厦门瑞景店,"80066011",2021-07-11 00:00:00.000,26856.98
南通源兴店,"80044065",2017-01-01 00:00:00.000,26834.96
九江江洲店,"80058003",2018-05-25 00:00:00.000,26829.4
嘉兴油车港店,"80069038",2023-04-27 00:00:00.000,26824.21
廊坊开发区店,"80063914",2024-04-25 00:00:00.000,26819.93
南平政和中元路店,"80067421",2021-05-01 00:00:00.000,26810.05
深圳星海名城店,"80050108",2020-11-04 00:00:00.000,26794.31
天津西湖村店,"80036237",2023-05-23 00:00:00.000,26780.19
黄石红星菜场店,"80070209",2021-07-22 00:00:00.000,26710.18
宣城华夏店,"80056816",2021-05-20 00:00:00.000,26699.17
德州东地南路店,"80073403",2018-06-15 00:00:00.000,26663
金坛春风三村店,"80048163",2023-04-28 00:00:00.000,26645.78
抚州港州路店,"80058212",2018-12-27 00:00:00.000,26595.16
天津小街新苑店,"80036233",2023-04-15 00:00:00.000,26564.31
北京大兴同心店,"80037607",2023-06-26 00:00:00.000,26530.71
郑州富田太阳城店,"80034219",2022-06-22 00:00:00.000,26491.8
徐州堤北店,"80046005",2017-01-01 00:00:00.000,26480.68
宣城十字店,"80056827",2023-06-08 00:00:00.000,26480.54
衢州江山解放路店,"80066453",2022-07-13 00:00:00.000,26384.44
驻马店天中第一城店,"80060610",2020-03-26 00:00:00.000,26382.72
北京农光里市场店,"80037666",2024-08-07 00:00:00.000,26350.56
宁波北慈溪吾悦店,"80068649",2024-08-17 00:00:00.000,26342.91
北京三环新城店,"80037662",2024-06-27 00:00:00.000,26326.5
内江紫金学府店,"80075855",2023-05-19 00:00:00.000,26292.19
天津丁家桥店,"80036183",2021-10-18 00:00:00.000,26278.45
杭州临平水韵街道店,"80079817",2024-05-29 00:00:00.000,26260.9
芜湖玲珑湾店,"80042156",2021-12-25 00:00:00.000,26255.39
常州东海市场店,"80048172",2023-11-24 00:00:00.000,26251.69
信阳今典店,"80060807",2022-07-12 00:00:00.000,26215.89
滁州清风明月店,"80055054",2024-04-26 00:00:00.000,26185.88
北京美域家园店,"80037641",2024-04-03 00:00:00.000,26178.58
厦门中山路店,"80066039",2024-06-30 00:00:00.000,26161.85
广州白云高尔夫花园天云街店,"80028089",2021-10-27 00:00:00.000,26160.48
乌鲁木齐高新万达店,"80077053",2024-01-01 00:00:00.000,26140.25
昆明朝阳路店,"80028524",2022-04-21 00:00:00.000,26117.15
北京金玉府店,"80037617",2023-10-16 00:00:00.000,26085.88
宁波北范市店,"80068645",2024-03-29 00:00:00.000,26084.14
东莞水岸豪门店,"80050316",2020-09-26 00:00:00.000,26073.08
天津华泰道店-巧,"80036502",2024-07-27 00:00:00.000,26071.84
深圳宝安华强城市花园三期店,"80050171",2023-12-09 00:00:00.000,26052.98
上海南莘店,"80010834",2021-04-25 00:00:00.000,25999.13
深圳福中路店,"80050103",2020-07-10 00:00:00.000,25982.09
临沂武汉路店,"80073231",2024-03-29 00:00:00.000,25951.3
神龙架人民医院店,"80071902",2024-05-12 00:00:00.000,25943.98
太原中车店,"80076057",2021-07-09 00:00:00.000,25923.18
江阴健康菜场店,"80056611",2020-06-26 00:00:00.000,25907.18
南京建邺万达中心店,"80081123",2023-11-10 00:00:00.000,25864.09
上饶志敏大道店,"80058637",2021-08-20 00:00:00.000,25859.77
郑州宝峰街店,"80034550",2024-04-11 00:00:00.000,25858.6
天津嘉江道店,"80036165",2021-05-29 00:00:00.000,25852.43
泰州易记店,"80044162",2018-07-28 00:00:00.000,25797.17
广德天寿店,"80056810",2020-08-14 00:00:00.000,25746.16
西安泰和店,"80032234",2023-09-19 00:00:00.000,25743.7
新乡健康路店,"80061215",2022-09-30 00:00:00.000,25703.49
徐州坝山店,"80046539",2021-11-25 00:00:00.000,25680.92
长沙上海城店,"80040094",2022-05-28 00:00:00.000,25647.36
沧州文化南道店,"80062801",2021-07-10 00:00:00.000,25645.52
沈阳保利新语店,"80064436",2022-10-21 00:00:00.000,25644.48
莆田仙游一中店,"80067310",2023-05-12 00:00:00.000,25641.93
阜阳昂立湾店,"80054029",2023-08-05 00:00:00.000,25641.31
杭州蕙兰雅路店,"80024542",2018-04-10 00:00:00.000,25630.24
鞍山朗怡居店,"80039803",2023-01-12 00:00:00.000,25602.34
武汉花桥一村店,"80081104",2023-10-21 00:00:00.000,25601.51
南昌保利百合店,"80052177",2023-09-25 00:00:00.000,25597.02
淄博理工大学店,"80051095",2023-12-31 00:00:00.000,25595.85
南昌电子大厦店,"80052182",2024-04-10 00:00:00.000,25584.6
金华义乌九联店,"80068257",2024-07-26 00:00:00.000,25572.24
信阳淮滨时美广场店,"80060831",2023-09-18 00:00:00.000,25563.6
郑州金时代广场店,"80034266",2022-05-12 00:00:00.000,25533.02
石家庄天悦城店,"80062032",2020-09-26 00:00:00.000,25433.53
杭州文泽路店,"80024795",2023-12-17 00:00:00.000,25419.98
抚州金三店,"80058228",2021-05-13 00:00:00.000,25415.19
青岛河南店,"80031002",2018-03-29 00:00:00.000,25386.54
广州增城凤凰城广场大街店,"80028022",2017-01-01 00:00:00.000,25384.92
南京高淳宝龙广场店,"80081101",2023-10-21 00:00:00.000,25382.63
黄冈黄梅中心街店,"80072536",2023-09-28 00:00:00.000,25366.16
宜春丰城建设路店,"80058429",2023-04-08 00:00:00.000,25359.91
内江大南街店,"80075858",2023-07-02 00:00:00.000,25340.39
北京金鱼池店,"80037483",2020-09-12 00:00:00.000,25337.04
商丘金博大店,"80060415",2020-03-31 00:00:00.000,25300.51
合肥双凤里店,"80020287",2023-05-23 00:00:00.000,25291.19
忻州金水苑店,"80061402",2023-09-08 00:00:00.000,25238.06
金华兰溪门店,"80068219",2020-12-10 00:00:00.000,25189.48
新乡恒大店,"80061214",2022-08-25 00:00:00.000,25159.24
马鞍山花山金鹰店,"80081194",2024-03-25 00:00:00.000,25116.6
烟台南通路店,"80072001",2018-05-09 00:00:00.000,25105.91
淮安清江浦万达店,"80081238",2024-05-27 00:00:00.000,25067.3
天津程永道店,"80036247",2023-07-29 00:00:00.000,25049.6
徐州苏果店,"80046017",2017-01-01 00:00:00.000,25008.13
绍兴东兴路店,"80068419",2020-12-26 00:00:00.000,24995.25
青岛家和花园店,"80031088",2023-06-19 00:00:00.000,24977.64
鄂州永利花园店,"80071410",2022-07-31 00:00:00.000,24951.4
合肥六安路店,"80020230",2018-11-14 00:00:00.000,24863.28
威海大润发店,"80072724",2022-10-01 00:00:00.000,24854.99
烟台祥和市场店,"80072021",2019-10-19 00:00:00.000,24837.41
苏州龙西3店,"80024287",2022-08-13 00:00:00.000,24827.5
南宁盘龙店,"80064317",2022-04-22 00:00:00.000,24827.36
保定任庄店,"80063003",2021-08-16 00:00:00.000,24801.93
郑州府前街店,"80034546",2023-10-01 00:00:00.000,24677.6
焦作王府井店,"80060211",2021-12-17 00:00:00.000,24651.3
六安金安万达店,"80081206",2024-04-14 00:00:00.000,24639.17
深圳龙岗英郡年华店,"80050131",2021-09-09 00:00:00.000,24600.98
黄石大冶金湖星都店,"80070233",2023-12-02 00:00:00.000,24540.84
上饶桐畈店,"80058648",2023-03-04 00:00:00.000,24516.13
江阴新桥飞马水城店,"80059821",2020-07-04 00:00:00.000,24454.03
北京百子湾店,"80037460",2020-04-28 00:00:00.000,24449.42
新乡郊纬路,"80061255",2024-07-30 00:00:00.000,24428.46
郑州恒大名都店,"80034116",2023-05-25 00:00:00.000,24420.95
新乡惠民店,"80061217",2022-12-31 00:00:00.000,24394.39
扬州邗江莱茵苑店,"80045211",2023-04-28 00:00:00.000,24371.17
霸州兴华中路店,"80063906",2021-07-12 00:00:00.000,24363.08
南昌文港店,"80052094",2019-04-18 00:00:00.000,24347.75
厦门旭日海湾店,"80066031",2024-03-08 00:00:00.000,24307.79
鸡西广益店,"80030301",2023-04-05 00:00:00.000,24243.41
安庆阅城花园店,"80054607",2018-12-12 00:00:00.000,24242.75
青岛卓越蔚蓝城店,"80031071",2022-05-04 00:00:00.000,24237.25
泸州忠山店,"80080605",2020-05-31 00:00:00.000,24230.58
石狮大仑菜场店,"80066802",2021-03-10 00:00:00.000,24188
杭州郁金香岸店,"80024812",2024-06-02 00:00:00.000,24122.53
太原三桥店,"80076079",2024-05-10 00:00:00.000,24108.23
